fra;vaccin;jour;n_dose1;n_dose2;n_dose3;n_dose4;n_complet;n_rappel;n_2_rappel;n_rappel_biv;n_3_rappel;n_cum_dose1;n_cum_dose2;n_cum_dose3;n_cum_dose4;n_cum_complet;n_cum_rappel;n_cum_2_rappel;n_cum_rappel_biv;n_cum_3_rappel
FR;1;2022-11-15;212;234;383;1295;233;359;1335;0;434;42687000;41567971;26824447;5859317;42612009;28924574;6130426;0;83878
FR;1;2022-11-16;185;223;328;981;218;341;1016;0;359;42687185;41568194;26824775;5860298;42612227;28924915;6131442;0;84237
FR;1;2022-11-17;164;181;291;1205;175;267;1209;0;387;42687349;41568375;26825066;5861503;42612402;28925182;6132651;0;84624
FR;1;2022-11-18;226;251;392;1314;244;381;1347;0;411;42687575;41568626;26825458;5862817;42612646;28925563;6133998;0;85035
FR;1;2022-11-19;120;105;245;441;103;210;474;0;102;42687695;41568731;26825703;5863258;42612749;28925773;6134472;0;85137
FR;1;2022-11-20;28;40;29;66;35;31;74;0;28;42687723;41568771;26825732;5863324;42612784;28925804;6134546;0;85165
FR;1;2022-11-21;174;168;268;638;142;283;675;0;211;42687897;41568939;26826000;5863962;42612926;28926087;6135221;0;85376
FR;1;2022-11-22;154;148;409;1153;131;392;1176;0;405;42688051;41569087;26826409;5865115;42613057;28926479;6136397;0;85781
FR;1;2022-11-23;177;172;241;759;155;242;782;0;241;42688228;41569259;26826650;5865874;42613212;28926721;6137179;0;86022
FR;1;2022-11-24;134;162;284;1202;143;296;1205;0;440;42688362;41569421;26826934;5867076;42613355;28927017;6138384;0;86462
FR;1;2022-11-25;201;233;423;1153;218;412;1185;0;392;42688563;41569654;26827357;5868229;42613573;28927429;6139569;0;86854
FR;1;2022-11-26;90;107;112;322;98;124;310;0;117;42688653;41569761;26827469;5868551;42613671;28927553;6139879;0;86971
FR;1;2022-11-27;16;33;19;72;20;31;78;0;49;42688669;41569794;26827488;5868623;42613691;28927584;6139957;0;87020
FR;1;2022-11-28;209;136;206;665;143;203;707;0;332;42688878;41569930;26827694;5869288;42613834;28927787;6140664;0;87352
FR;1;2022-11-29;170;140;269;1104;124;251;1117;0;457;42689048;41570070;26827963;5870392;42613958;28928038;6141781;0;87809
FR;1;2022-11-30;159;192;229;929;179;230;955;0;319;42689207;41570262;26828192;5871321;42614137;28928268;6142736;0;88128
FR;1;2022-12-01;157;148;697;1083;136;664;1125;0;362;42689364;41570410;26828889;5872404;42614273;28928932;6143861;0;88490
FR;1;2022-12-02;199;191;510;1182;187;507;1229;0;470;42689563;41570601;26829399;5873586;42614460;28929439;6145090;0;88960
FR;1;2022-12-03;101;107;261;531;95;239;528;0;180;42689664;41570708;26829660;5874117;42614555;28929678;6145618;0;89140
FR;1;2022-12-04;26;26;19;138;23;20;129;0;58;42689690;41570734;26829679;5874255;42614578;28929698;6145747;0;89198
FR;1;2022-12-05;136;121;282;865;117;277;896;0;314;42689826;41570855;26829961;5875120;42614695;28929975;6146643;0;89512
FR;1;2022-12-06;145;137;263;1444;125;266;1450;0;739;42689971;41570992;26830224;5876564;42614820;28930241;6148093;0;90251
FR;1;2022-12-07;147;146;242;1185;157;220;1202;0;574;42690118;41571138;26830466;5877749;42614977;28930461;6149295;0;90825
FR;1;2022-12-08;127;134;295;1751;126;251;1793;0;765;42690245;41571272;26830761;5879500;42615103;28930712;6151088;0;91590
FR;1;2022-12-09;200;193;346;1812;163;355;1832;0;720;42690445;41571465;26831107;5881312;42615266;28931067;6152920;0;92310
FR;1;2022-12-10;111;102;337;852;88;320;873;0;292;42690556;41571567;26831444;5882164;42615354;28931387;6153793;0;92602
FR;1;2022-12-11;31;30;31;218;27;29;200;0;62;42690587;41571597;26831475;5882382;42615381;28931416;6153993;0;92664
FR;1;2022-12-12;124;92;276;1099;89;264;1110;0;457;42690711;41571689;26831751;5883481;42615470;28931680;6155103;0;93121
FR;1;2022-12-13;118;117;283;1295;91;260;1307;0;616;42690829;41571806;26832034;5884776;42615561;28931940;6156410;0;93737
FR;1;2022-12-14;102;135;245;862;130;225;884;0;369;42690931;41571941;26832279;5885638;42615691;28932165;6157294;0;94106
FR;1;2022-12-15;132;142;434;1488;129;406;1511;0;691;42691063;41572083;26832713;5887126;42615820;28932571;6158805;0;94797
FR;1;2022-12-16;204;205;554;1333;208;538;1357;0;619;42691267;41572288;26833267;5888459;42616028;28933109;6160162;0;95416
FR;1;2022-12-17;88;83;222;467;73;216;475;0;203;42691355;41572371;26833489;5888926;42616101;28933325;6160637;0;95619
FR;1;2022-12-18;17;20;25;111;17;27;107;0;37;42691372;41572391;26833514;5889037;42616118;28933352;6160744;0;95656
FR;1;2022-12-19;148;125;241;788;133;213;830;0;369;42691520;41572516;26833755;5889825;42616251;28933565;6161574;0;96025
FR;1;2022-12-20;138;152;328;888;140;321;895;0;418;42691658;41572668;26834083;5890713;42616391;28933886;6162469;0;96443
FR;1;2022-12-21;133;102;193;628;111;160;635;0;377;42691791;41572770;26834276;5891341;42616502;28934046;6163104;0;96820
FR;1;2022-12-22;144;99;161;537;108;145;530;0;304;42691935;41572869;26834437;5891878;42616610;28934191;6163634;0;97124
FR;1;2022-12-23;125;144;444;414;127;435;419;0;179;42692060;41573013;26834881;5892292;42616737;28934626;6164053;0;97303
FR;1;2022-12-24;30;25;31;53;28;30;60;0;21;42692090;41573038;26834912;5892345;42616765;28934656;6164113;0;97324
FR;1;2022-12-25;3;7;18;12;7;12;15;0;11;42692093;41573045;26834930;5892357;42616772;28934668;6164128;0;97335
FR;1;2022-12-26;91;88;247;250;88;251;256;0;93;42692184;41573133;26835177;5892607;42616860;28934919;6164384;0;97428
FR;1;2022-12-27;108;156;298;385;148;303;400;0;179;42692292;41573289;26835475;5892992;42617008;28935222;6164784;0;97607
FR;1;2022-12-28;99;138;196;268;125;198;278;0;124;42692391;41573427;26835671;5893260;42617133;28935420;6165062;0;97731
FR;1;2022-12-29;104;98;147;276;95;146;297;0;114;42692495;41573525;26835818;5893536;42617228;28935566;6165359;0;97845
FR;1;2022-12-30;121;120;81;255;109;88;262;0;141;42692616;41573645;26835899;5893791;42617337;28935654;6165621;0;97986
FR;1;2022-12-31;37;33;28;74;38;25;74;0;24;42692653;41573678;26835927;5893865;42617375;28935679;6165695;0;98010
FR;1;2023-01-01;4;11;54;20;11;50;25;0;10;42692657;41573689;26835981;5893885;42617386;28935729;6165720;0;98020
FR;1;2023-01-02;75;80;416;144;88;402;159;0;60;42692732;41573769;26836397;5894029;42617474;28936131;6165879;0;98080
FR;1;2023-01-03;146;83;284;188;82;281;198;0;129;42692878;41573852;26836681;5894217;42617556;28936412;6166077;0;98209
FR;1;2023-01-04;80;76;215;192;79;214;200;0;190;42692958;41573928;26836896;5894409;42617635;28936626;6166277;0;98399
FR;1;2023-01-05;142;95;143;324;108;142;323;0;204;42693100;41574023;26837039;5894733;42617743;28936768;6166600;0;98603
FR;1;2023-01-06;191;134;164;313;139;152;336;0;229;42693291;41574157;26837203;5895046;42617882;28936920;6166936;0;98832
FR;1;2023-01-07;102;82;87;140;86;71;155;0;92;42693393;41574239;26837290;5895186;42617968;28936991;6167091;0;98924
FR;1;2023-01-08;25;18;23;58;15;19;62;0;24;42693418;41574257;26837313;5895244;42617983;28937010;6167153;0;98948
FR;1;2023-01-09;135;116;122;132;112;129;146;0;114;42693553;41574373;26837435;5895376;42618095;28937139;6167299;0;99062
FR;1;2023-01-10;105;99;143;237;97;151;234;0;190;42693658;41574472;26837578;5895613;42618192;28937290;6167533;0;99252
FR;1;2023-01-11;97;89;77;180;98;80;193;0;93;42693755;41574561;26837655;5895793;42618290;28937370;6167726;0;99345
FR;1;2023-01-12;119;94;184;232;90;188;254;0;160;42693874;41574655;26837839;5896025;42618380;28937558;6167980;0;99505
FR;1;2023-01-13;190;140;99;271;137;99;291;0;183;42694064;41574795;26837938;5896296;42618517;28937657;6168271;0;99688
FR;1;2023-01-14;86;55;46;97;55;57;95;0;60;42694150;41574850;26837984;5896393;42618572;28937714;6168366;0;99748
FR;1;2023-01-15;18;16;14;38;16;12;41;0;28;42694168;41574866;26837998;5896431;42618588;28937726;6168407;0;99776
FR;1;2023-01-16;110;83;65;146;78;71;120;0;100;42694278;41574949;26838063;5896577;42618666;28937797;6168527;0;99876
FR;1;2023-01-17;103;86;68;198;85;63;227;0;122;42694381;41575035;26838131;5896775;42618751;28937860;6168754;0;99998
FR;1;2023-01-18;93;77;44;133;76;43;151;0;112;42694474;41575112;26838175;5896908;42618827;28937903;6168905;0;100110
FR;1;2023-01-19;111;64;41;110;64;49;116;0;131;42694585;41575176;26838216;5897018;42618891;28937952;6169021;0;100241
FR;1;2023-01-20;158;129;97;248;130;129;235;0;169;42694743;41575305;26838313;5897266;42619021;28938081;6169256;0;100410
FR;1;2023-01-21;56;63;41;76;61;52;67;0;30;42694799;41575368;26838354;5897342;42619082;28938133;6169323;0;100440
FR;1;2023-01-22;8;8;11;19;6;8;22;0;14;42694807;41575376;26838365;5897361;42619088;28938141;6169345;0;100454
FR;1;2023-01-23;83;69;47;78;71;37;98;0;69;42694890;41575445;26838412;5897439;42619159;28938178;6169443;0;100523
FR;1;2023-01-24;110;66;37;113;76;35;122;0;163;42695000;41575511;26838449;5897552;42619235;28938213;6169565;0;100686
FR;1;2023-01-25;90;114;60;90;112;62;103;0;100;42695090;41575625;26838509;5897642;42619347;28938275;6169668;0;100786
FR;1;2023-01-26;101;99;42;134;90;52;148;0;93;42695191;41575724;26838551;5897776;42619437;28938327;6169816;0;100879
FR;1;2023-01-27;159;119;56;112;129;71;112;0;134;42695350;41575843;26838607;5897888;42619566;28938398;6169928;0;101013
FR;1;2023-01-28;67;60;36;29;62;36;35;0;23;42695417;41575903;26838643;5897917;42619628;28938434;6169963;0;101036
FR;1;2023-01-29;5;9;8;7;7;7;11;0;11;42695422;41575912;26838651;5897924;42619635;28938441;6169974;0;101047
FR;2;2020-12-27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;2;2020-12-28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;2;2020-12-29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;2;2020-12-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;2;2020-12-31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;2;2021-01-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;2;2021-01-02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;2;2021-01-03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;2;2021-01-04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;2;2021-01-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;2;2021-01-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;2;2021-01-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;2;2021-01-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;2;2021-01-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;2;2021-01-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;2;2021-01-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;2;2021-01-12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;2;2021-01-13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;2;2021-01-14;1639;0;0;0;213;0;0;0;0;1639;0;0;0;213;0;0;0;0
FR;2;2021-01-15;398;0;0;0;28;0;0;0;0;2037;0;0;0;241;0;0;0;0
FR;2;2021-01-16;316;0;0;0;12;0;0;0;0;2353;0;0;0;253;0;0;0;0
FR;2;2021-01-17;84;0;0;0;7;0;0;0;0;2437;0;0;0;260;0;0;0;0
FR;2;2021-01-18;3075;3;0;0;27;0;0;0;0;5512;3;0;0;287;0;0;0;0
FR;2;2021-01-19;4681;2;0;0;31;0;0;0;0;10193;5;0;0;318;0;0;0;0
FR;2;2021-01-20;5137;6;0;0;58;0;0;0;0;15330;11;0;0;376;0;0;0;0
FR;2;2021-01-21;5345;9;0;0;56;0;0;0;0;20675;20;0;0;432;0;0;0;0
FR;2;2021-01-22;5118;19;0;0;70;0;0;0;0;25793;39;0;0;502;0;0;0;0
FR;2;2021-01-23;1875;2;0;0;16;0;0;0;0;27668;41;0;0;518;0;0;0;0
FR;2;2021-01-24;163;2;0;0;8;0;0;0;0;27831;43;0;0;526;0;0;0;0
FR;2;2021-01-25;3814;4;0;0;37;0;0;0;0;31645;47;0;0;563;0;0;0;0
FR;2;2021-01-26;3929;6;0;0;42;0;0;0;0;35574;53;0;0;605;0;0;0;0
FR;2;2021-01-27;3605;4;0;0;36;0;0;0;0;39179;57;0;0;641;0;0;0;0
FR;2;2021-01-28;3757;9;0;0;44;0;0;0;0;42936;66;0;0;685;0;0;0;0
FR;2;2021-01-29;3300;5;0;0;41;0;0;0;0;46236;71;0;0;726;0;0;0;0
FR;2;2021-01-30;1133;3;0;0;16;0;0;0;0;47369;74;0;0;742;0;0;0;0
FR;2;2021-01-31;46;2;0;0;9;0;0;0;0;47415;76;0;0;751;0;0;0;0
FR;2;2021-02-01;3407;13;0;0;44;0;0;0;0;50822;89;0;0;795;0;0;0;0
FR;2;2021-02-02;4496;19;0;0;53;0;0;0;0;55318;108;0;0;848;0;0;0;0
FR;2;2021-02-03;5222;11;0;0;82;0;0;0;0;60540;119;0;0;930;0;0;0;0
FR;2;2021-02-04;4941;11;0;0;36;0;0;0;0;65481;130;0;0;966;0;0;0;0
FR;2;2021-02-05;4817;17;0;0;50;0;0;0;0;70298;147;0;0;1016;0;0;0;0
FR;2;2021-02-06;2045;15;0;0;41;0;0;0;0;72343;162;0;0;1057;0;0;0;0
FR;2;2021-02-07;103;6;0;0;20;0;0;0;0;72446;168;0;0;1077;0;0;0;0
FR;2;2021-02-08;7559;26;0;0;85;0;0;0;0;80005;194;0;0;1162;0;0;0;0
FR;2;2021-02-09;8434;31;0;0;99;0;0;0;0;88439;225;0;0;1261;0;0;0;0
FR;2;2021-02-10;9349;63;0;0;183;0;0;0;0;97788;288;0;0;1444;0;0;0;0
FR;2;2021-02-11;10292;131;0;0;255;0;0;0;0;108080;419;0;0;1699;0;0;0;0
FR;2;2021-02-12;10059;275;0;0;429;0;0;0;0;118139;694;0;0;2128;0;0;0;0
FR;2;2021-02-13;3121;224;0;0;262;0;0;0;0;121260;918;0;0;2390;0;0;0;0
FR;2;2021-02-14;358;11;0;0;21;0;0;0;0;121618;929;0;0;2411;0;0;0;0
FR;2;2021-02-15;3460;3129;0;0;3175;0;0;0;0;125078;4058;0;0;5586;0;0;0;0
FR;2;2021-02-16;5076;4162;0;0;4235;0;0;0;0;130154;8220;0;0;9821;0;0;0;0
FR;2;2021-02-17;4259;4555;0;0;4631;0;0;0;0;134413;12775;0;0;14452;0;0;0;0
FR;2;2021-02-18;5406;5176;0;0;5245;0;0;0;0;139819;17951;0;0;19697;0;0;0;0
FR;2;2021-02-19;5328;4490;0;0;4591;0;0;0;0;145147;22441;0;0;24288;0;0;0;0
FR;2;2021-02-20;1872;1520;0;0;1537;0;0;0;0;147019;23961;0;0;25825;0;0;0;0
FR;2;2021-02-21;244;96;0;0;98;0;0;0;0;147263;24057;0;0;25923;0;0;0;0
FR;2;2021-02-22;3614;3782;0;0;3844;0;0;0;0;150877;27839;0;0;29767;0;0;0;0
FR;2;2021-02-23;4956;3738;0;0;3801;0;0;0;0;155833;31577;0;0;33568;0;0;0;0
FR;2;2021-02-24;5017;3554;0;0;3606;0;0;0;0;160850;35131;0;0;37174;0;0;0;0
FR;2;2021-02-25;5500;3493;0;0;3582;0;0;0;0;166350;38624;0;0;40756;0;0;0;0
FR;2;2021-02-26;4368;3180;0;0;3253;0;0;0;0;170718;41804;0;0;44009;0;0;0;0
FR;2;2021-02-27;1629;1067;0;0;1086;0;0;0;0;172347;42871;0;0;45095;0;0;0;0
FR;2;2021-02-28;179;17;0;0;28;0;0;0;0;172526;42888;0;0;45123;0;0;0;0
FR;2;2021-03-01;5193;3759;0;0;3848;0;0;0;0;177719;46647;0;0;48971;0;0;0;0
FR;2;2021-03-02;6541;4724;0;0;4825;0;0;0;0;184260;51371;0;0;53796;0;0;0;0
FR;2;2021-03-03;6544;4955;0;0;5096;0;0;0;0;190804;56326;0;0;58892;0;0;0;0
FR;2;2021-03-04;8412;4207;0;0;4392;0;0;0;0;199216;60533;0;0;63284;0;0;0;0
FR;2;2021-03-05;8036;4054;0;0;4236;0;0;0;0;207252;64587;0;0;67520;0;0;0;0
FR;2;2021-03-06;4790;1684;0;0;1784;0;0;0;0;212042;66271;0;0;69304;0;0;0;0
FR;2;2021-03-07;2373;32;0;0;76;0;0;0;0;214415;66303;0;0;69380;0;0;0;0
FR;2;2021-03-08;4166;8392;0;0;8549;0;0;0;0;218581;74695;0;0;77929;0;0;0;0
FR;2;2021-03-09;7494;8608;1;0;8866;0;0;0;0;226075;83303;1;0;86795;0;0;0;0
FR;2;2021-03-10;7108;9244;0;0;9471;0;0;0;0;233183;92547;1;0;96266;0;0;0;0
FR;2;2021-03-11;9379;9364;1;0;9683;0;0;0;0;242562;101911;2;0;105949;0;0;0;0
FR;2;2021-03-12;7987;8360;0;0;8662;0;0;0;0;250549;110271;2;0;114611;0;0;0;0
FR;2;2021-03-13;10057;2592;0;0;2913;0;0;0;0;260606;112863;2;0;117524;0;0;0;0
FR;2;2021-03-14;4841;382;0;0;541;0;0;0;0;265447;113245;2;0;118065;0;0;0;0
FR;2;2021-03-15;10919;3475;0;0;3764;0;0;0;0;276366;116720;2;0;121829;0;0;0;0
FR;2;2021-03-16;16769;4732;1;0;5282;0;0;0;0;293135;121452;3;0;127111;0;0;0;0
FR;2;2021-03-17;20242;3995;0;0;4669;0;0;0;0;313377;125447;3;0;131780;0;0;0;0
FR;2;2021-03-18;23372;5126;0;0;5954;0;0;0;0;336749;130573;3;0;137734;0;0;0;0
FR;2;2021-03-19;23316;4676;0;0;5438;0;0;0;0;360065;135249;3;0;143172;0;0;0;0
FR;2;2021-03-20;25452;1586;0;0;2343;0;0;0;0;385517;136835;3;0;145515;0;0;0;0
FR;2;2021-03-21;17673;153;0;0;731;0;0;0;0;403190;136988;3;0;146246;0;0;0;0
FR;2;2021-03-22;17790;3261;0;0;3930;0;0;0;0;420980;140249;3;0;150176;0;0;0;0
FR;2;2021-03-23;22705;4286;0;0;5140;0;0;0;0;443685;144535;3;0;155316;0;0;0;0
FR;2;2021-03-24;23964;5080;0;0;5917;0;0;0;0;467649;149615;3;0;161233;0;0;0;0
FR;2;2021-03-25;26760;5251;1;0;6448;0;0;0;0;494409;154866;4;0;167681;0;0;0;0
FR;2;2021-03-26;26992;4228;0;0;5374;0;0;0;0;521401;159094;4;0;173055;0;0;0;0
FR;2;2021-03-27;15923;1368;0;0;1898;0;0;0;0;537324;160462;4;0;174953;0;0;0;0
FR;2;2021-03-28;10562;137;0;0;429;0;0;0;0;547886;160599;4;0;175382;0;0;0;0
FR;2;2021-03-29;19002;4348;0;0;5048;0;0;0;0;566888;164947;4;0;180430;0;0;0;0
FR;2;2021-03-30;24597;6101;0;0;7041;0;0;0;0;591485;171048;4;0;187471;0;0;0;0
FR;2;2021-03-31;28562;5931;0;0;7222;0;0;0;0;620047;176979;4;0;194693;0;0;0;0
FR;2;2021-04-01;34559;8576;1;0;10269;0;0;0;0;654606;185555;5;0;204962;0;0;0;0
FR;2;2021-04-02;29992;7735;0;0;9162;0;0;0;0;684598;193290;5;0;214124;0;0;0;0
FR;2;2021-04-03;16958;4249;0;0;4931;0;0;0;0;701556;197539;5;0;219055;0;0;0;0
FR;2;2021-04-04;9309;1274;2;0;1682;0;0;0;0;710865;198813;7;0;220737;0;0;0;0
FR;2;2021-04-05;12447;797;0;0;1381;0;0;0;0;723312;199610;7;0;222118;0;0;0;0
FR;2;2021-04-06;27158;7351;0;0;8742;0;0;0;0;750470;206961;7;0;230860;0;0;0;0
FR;2;2021-04-07;30930;7072;1;0;8648;0;0;0;0;781400;214033;8;0;239508;0;0;0;0
FR;2;2021-04-08;36896;8594;1;0;10519;0;0;0;0;818296;222627;9;0;250027;0;0;0;0
FR;2;2021-04-09;33855;8393;28;0;10179;0;0;0;0;852151;231020;37;0;260206;0;0;0;0
FR;2;2021-04-10;19689;9266;1;0;10179;0;0;0;0;871840;240286;38;0;270385;0;0;0;0
FR;2;2021-04-11;7943;4240;1;0;4603;0;0;0;0;879783;244526;39;0;274988;0;0;0;0
FR;2;2021-04-12;17134;11030;0;0;11870;0;0;0;0;896917;255556;39;0;286858;0;0;0;0
FR;2;2021-04-13;19464;16037;1;0;17104;0;0;0;0;916381;271593;40;0;303962;0;0;0;0
FR;2;2021-04-14;18071;16443;7;0;17539;0;0;0;0;934452;288036;47;0;321501;0;0;0;0
FR;2;2021-04-15;22206;21880;27;0;23332;0;0;0;0;956658;309916;74;0;344833;0;0;0;0
FR;2;2021-04-16;20720;20629;45;0;21901;0;0;0;0;977378;330545;119;0;366734;0;0;0;0
FR;2;2021-04-17;13258;22496;5;0;23226;0;0;0;0;990636;353041;124;0;389960;0;0;0;0
FR;2;2021-04-18;5911;14398;6;0;14738;0;0;0;0;996547;367439;130;0;404698;0;0;0;0
FR;2;2021-04-19;16850;16393;24;0;17196;0;0;0;0;1013397;383832;154;0;421894;0;0;0;0
FR;2;2021-04-20;19327;21806;38;0;22868;0;0;0;0;1032724;405638;192;0;444762;0;0;0;0
FR;2;2021-04-21;20292;21892;76;0;23043;0;0;0;0;1053016;427530;268;0;467805;0;0;0;0
FR;2;2021-04-22;23824;24955;41;0;26366;0;0;0;0;1076840;452485;309;0;494171;0;0;0;0
FR;2;2021-04-23;24534;25495;76;0;27003;0;0;0;0;1101374;477980;385;0;521174;0;0;0;0
FR;2;2021-04-24;25305;15068;104;0;16506;0;0;0;0;1126679;493048;489;0;537680;0;0;0;0
FR;2;2021-04-25;9597;8621;5;0;9182;0;0;0;0;1136276;501669;494;0;546862;0;0;0;0
FR;2;2021-04-26;17167;17663;21;0;18548;0;0;0;0;1153443;519332;515;0;565410;0;0;0;0
FR;2;2021-04-27;19246;24102;40;0;25286;0;0;0;0;1172689;543434;555;0;590696;0;0;0;0
FR;2;2021-04-28;22341;26461;113;0;27862;0;0;0;0;1195030;569895;668;0;618558;0;0;0;0
FR;2;2021-04-29;25475;30483;70;0;32172;0;0;0;0;1220505;600378;738;0;650730;0;0;0;0
FR;2;2021-04-30;25540;27971;49;1;29619;0;0;0;0;1246045;628349;787;1;680349;0;0;0;0
FR;2;2021-05-01;14988;9851;6;0;10653;0;0;0;0;1261033;638200;793;1;691002;0;0;0;0
FR;2;2021-05-02;6640;9160;2;0;9506;0;0;0;0;1267673;647360;795;1;700508;0;0;0;0
FR;2;2021-05-03;20024;19128;40;0;20335;0;0;0;0;1287697;666488;835;1;720843;0;0;0;0
FR;2;2021-05-04;18288;29202;33;0;30346;0;0;0;0;1305985;695690;868;1;751189;0;0;0;0
FR;2;2021-05-05;18385;29516;48;0;30813;0;0;0;0;1324370;725206;916;1;782002;0;0;0;0
FR;2;2021-05-06;23552;35415;132;0;36988;0;0;0;0;1347922;760621;1048;1;818990;0;0;0;0
FR;2;2021-05-07;25344;33239;97;0;35097;0;0;0;0;1373266;793860;1145;1;854087;0;0;0;0
FR;2;2021-05-08;21343;10656;15;0;11743;0;0;0;0;1394609;804516;1160;1;865830;0;0;0;0
FR;2;2021-05-09;13170;7641;7;0;8316;0;0;0;0;1407779;812157;1167;1;874146;0;0;0;0
FR;2;2021-05-10;32946;21724;50;0;23582;0;0;0;0;1440725;833881;1217;1;897728;0;0;0;0
FR;2;2021-05-11;43615;20900;101;0;23525;0;0;0;0;1484340;854781;1318;1;921253;0;0;0;0
FR;2;2021-05-12;50067;19636;143;0;22516;0;0;0;0;1534407;874417;1461;1;943769;0;0;0;0
FR;2;2021-05-13;51301;5600;31;0;8468;0;0;0;0;1585708;880017;1492;1;952237;0;0;0;0
FR;2;2021-05-14;61360;12886;132;0;16539;0;0;0;0;1647068;892903;1624;1;968776;0;0;0;0
FR;2;2021-05-15;65938;7100;39;0;10650;0;0;0;0;1713006;900003;1663;1;979426;0;0;0;0
FR;2;2021-05-16;43588;2573;10;0;4944;0;0;0;0;1756594;902576;1673;1;984370;0;0;0;0
FR;2;2021-05-17;44756;12454;114;0;15361;0;0;0;0;1801350;915030;1787;1;999731;0;0;0;0
FR;2;2021-05-18;54649;12278;190;0;15960;0;0;0;0;1855999;927308;1977;1;1015691;0;0;0;0
FR;2;2021-05-19;57179;10462;281;0;14503;0;0;0;0;1913178;937770;2258;1;1030194;0;0;0;0
FR;2;2021-05-20;63450;10800;288;0;14897;0;0;0;0;1976628;948570;2546;1;1045091;0;0;0;0
FR;2;2021-05-21;64306;11606;230;0;16031;0;0;0;0;2040934;960176;2776;1;1061122;0;0;0;0
FR;2;2021-05-22;61488;4531;65;0;8501;0;0;0;0;2102422;964707;2841;1;1069623;0;0;0;0
FR;2;2021-05-23;37536;575;22;0;2912;0;0;0;0;2139958;965282;2863;1;1072535;0;0;0;0
